Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
11419;CA-2024-170834;02/08/2024;07/08/2024;Standard Class;MM-18280;Corporate;76117;OFF-BI-10004519;850.46;7;0.8;-19.1487
11420;CA-2024-170834;02/08/2024;07/08/2024;Standard Class;MM-18280;Corporate;76117;FUR-CH-10000309;2255.41;7;0.2;43.1246
11421;CA-2024-170748;03/08/2024;08/08/2024;Standard Class;AJ-10780;Corporate;21215;OFF-PA-10001801;10.26;2;0.0;3.4884
11422;CA-2024-170758;03/08/2024;09/08/2024;Standard Class;SV-20785;Consumer;19140;OFF-BI-10001524;19.74;1;0.0;2.6879
11423;CA-2024-170758;03/08/2024;09/08/2024;Standard Class;SV-20785;Consumer;19140;OFF-AR-10004582;4.77;3;0.0;1.6218
11424;CA-2024-170758;03/08/2024;09/08/2024;Standard Class;SV-20785;Consumer;19140;TEC-PH-10002103;281.22;3;0.2;37.4589
11425;CA-2024-170802;03/08/2024;05/08/2024;First Class;BD-11605;Consumer;71203;FUR-TA-10000577;481.43;2;0.3;-46.6099
11426;CA-2024-170855;03/08/2024;10/08/2024;Standard Class;MM-18055;Consumer;10024;TEC-PH-10004977;1010.36;7;0.0;232.5263
11427;CA-2024-170855;03/08/2024;10/08/2024;Standard Class;MM-18055;Consumer;10024;TEC-PH-10004562;951.02;5;0.0;270.7697
11428;CA-2024-170855;03/08/2024;10/08/2024;Standard Class;MM-18055;Consumer;10024;FUR-FU-10001095;38.81;2;0.6;-2.3117
11429;CA-2024-170855;03/08/2024;10/08/2024;Standard Class;MM-18055;Consumer;10024;OFF-BI-10003707;27.5;5;0.7;-1.5961
11430;CA-2024-170728;04/08/2024;09/08/2024;Standard Class;JK-15640;Home Office;98105;OFF-BI-10002432;7.33;2;0.8;0.0793
11431;CA-2024-170728;04/08/2024;09/08/2024;Standard Class;JK-15640;Home Office;98105;OFF-BI-10002724;12.86;3;0.2;1.8086
11432;CA-2024-170728;04/08/2024;09/08/2024;Standard Class;JK-15640;Home Office;98105;OFF-SU-10000157;130.96;1;0.0;7.6725
11433;CA-2024-170733;04/08/2024;08/08/2024;Standard Class;GB-14530;Corporate;90049;FUR-FU-10002045;45.85;2;0.0;15.589
11434;CA-2024-170763;04/08/2024;08/08/2024;Standard Class;PJ-18835;Corporate;10035;OFF-BI-10000828;4.26;3;0.0;0.9763
11435;CA-2024-170763;04/08/2024;08/08/2024;Standard Class;PJ-18835;Corporate;10035;OFF-AP-10004336;111.31;2;0.0;20.0853
11436;CA-2024-170763;04/08/2024;08/08/2024;Standard Class;PJ-18835;Corporate;10035;OFF-BI-10002133;84.73;6;0.0;0.5462
11437;CA-2024-170763;04/08/2024;08/08/2024;Standard Class;PJ-18835;Corporate;10035;OFF-BI-10002735;63.66;3;0.2;21.6444
11438;CA-2024-170765;04/08/2024;07/08/2024;First Class;BW-11200;Consumer;10011;OFF-PA-10001878;105.18;2;0.2;31.9796
11439;CA-2024-170765;04/08/2024;07/08/2024;First Class;BW-11200;Consumer;10011;OFF-BI-10004584;607.08;6;0.7;-109.2744
11440;CA-2024-170765;04/08/2024;07/08/2024;First Class;BW-11200;Consumer;10011;OFF-PA-10003936;17.99;4;0.2;6.1166
11441;CA-2024-170765;04/08/2024;07/08/2024;First Class;BW-11200;Consumer;10011;OFF-AP-10003287;87.89;2;0.2;9.8037
11442;CA-2024-170801;04/08/2024;05/08/2024;First Class;GM-14680;Consumer;95123;FUR-FU-10004848;234.79;6;0.0;50.8984
11443;CA-2024-170858;04/08/2024;06/08/2024;Second Class;CK-12325;Home Office;45373;OFF-PA-10001972;42.81;7;0.0;14.5554
11444;CA-2024-170737;05/08/2024;11/08/2024;Standard Class;RA-19285;Consumer;33801;OFF-PA-10004353;103.65;5;0.2;35.241
11445;CA-2024-170766;05/08/2024;11/08/2024;Standard Class;BS-11755;Consumer;48227;OFF-BI-10003291;19.05;3;0.7;-2.0777
11446;CA-2024-170778;05/08/2024;11/08/2024;Standard Class;GM-14455;Home Office;3301;FUR-BO-10004467;226.43;3;0.0;-49.2431
11447;CA-2024-170805;06/08/2024;10/08/2024;Standard Class;SA-20830;Consumer;23223;OFF-ST-10002182;73.49;4;0.0;-10.5313
11448;CA-2024-170812;06/08/2024;10/08/2024;Standard Class;JB-79240;Home Office;75051;OFF-FA-10000735;2.66;1;0.0;0.9044
11449;CA-2024-170818;06/08/2024;07/08/2024;First Class;CS-46570;Corporate;45231;FUR-BO-10001972;127.09;2;0.0;-32.124
11450;CA-2024-170818;06/08/2024;07/08/2024;First Class;CS-46570;Corporate;45231;OFF-PA-10000809;37.16;7;0.2;12.6344
11451;CA-2024-170818;06/08/2024;07/08/2024;First Class;CS-46570;Corporate;45231;OFF-AR-10003602;18.92;3;0.0;6.4328
11452;CA-2024-170818;06/08/2024;07/08/2024;First Class;CS-46570;Corporate;45231;FUR-FU-10000747;165.31;4;0.2;22.3241
11453;CA-2024-170818;06/08/2024;07/08/2024;First Class;CS-46570;Corporate;45231;OFF-BI-10005138;128.67;9;0.7;7.0075
11454;CA-2024-170851;06/08/2024;11/08/2024;Standard Class;JD-16150;Corporate;53209;OFF-FA-10004395;15.45;3;0.2;-0.4974
11455;CA-2024-170743;07/08/2024;12/08/2024;Standard Class;JB-17505;Corporate;92037;OFF-LA-10003766;2.98;1;0.2;1.0132
11456;CA-2024-170743;07/08/2024;12/08/2024;Standard Class;JB-17505;Corporate;92037;OFF-AR-10003477;3.92;3;0.0;1.3328
11457;CA-2024-170749;07/08/2024;12/08/2024;Standard Class;AS-10240;Consumer;33614;TEC-PH-10003601;728.6;4;0.4;200.1663
11458;CA-2024-170750;07/08/2024;11/08/2024;Standard Class;BT-11680;Consumer;20735;OFF-ST-10004258;43.9;3;0.2;10.5773
11459;CA-2024-170750;07/08/2024;11/08/2024;Standard Class;BT-11680;Consumer;20735;FUR-FU-10000732;29.72;5;0.6;3.8275
11460;CA-2024-170750;07/08/2024;11/08/2024;Standard Class;BT-11680;Consumer;20735;OFF-AR-10003338;40.25;5;0.0;9.3649
11461;CA-2024-170750;07/08/2024;11/08/2024;Standard Class;BT-11680;Consumer;20735;OFF-ST-10001097;845.64;5;0.2;-71.8525
11462;CA-2024-170771;07/08/2024;11/08/2024;Standard Class;DL-12925;Consumer;11561;OFF-PA-10002245;14.05;2;0.0;4.777
11463;CA-2024-170771;07/08/2024;11/08/2024;Standard Class;DL-12925;Consumer;11561;TEC-AC-10000158;251.77;6;0.2;26.3256
11464;CA-2024-170828;07/08/2024;12/08/2024;Standard Class;KD-16270;Consumer;77095;OFF-BI-10000320;32.12;5;0.7;7.3452
11465;CA-2024-170836;07/08/2024;14/08/2024;Standard Class;EF-17115;Corporate;94122;TEC-AC-10004975;562.68;5;0.2;167.9536
11466;CA-2024-170768;08/08/2024;12/08/2024;Standard Class;JH-57410;Consumer;93727;OFF-PA-10002246;54.53;10;0.2;18.5402
11467;CA-2024-170799;08/08/2024;15/08/2024;Standard Class;EC-14050;Consumer;31907;TEC-AC-10002697;2.95;1;0.0;0.7891
11468;CA-2024-170840;08/08/2024;12/08/2024;Standard Class;LW-17125;Consumer;23464;OFF-ST-10004337;200.34;3;0.2;-8.7674
11469;CA-2024-170840;08/08/2024;12/08/2024;Standard Class;LW-17125;Consumer;23464;TEC-PH-10002447;369.87;2;0.2;80.9037
11470;CA-2024-170840;08/08/2024;12/08/2024;Standard Class;LW-17125;Consumer;23464;OFF-BI-10000474;26.13;7;0.7;-4.7034
11471;CA-2024-170810;09/08/2024;13/08/2024;Standard Class;JK-16120;Home Office;78745;OFF-PA-10001970;60.38;6;0.0;20.5292
11472;CA-2024-170810;09/08/2024;13/08/2024;Standard Class;JK-16120;Home Office;78745;OFF-PA-10001033;233.03;6;0.0;79.2302
11473;CA-2024-170827;09/08/2024;13/08/2024;Standard Class;JF-15190;Consumer;6040;FUR-FU-10004270;55.1;9;0.0;17.6451
11474;CA-2024-170852;09/08/2024;13/08/2024;Standard Class;TB-21355;Corporate;30328;TEC-AC-10004510;142.97;9;0.2;13.2181
11475;CA-2024-170777;10/08/2024;10/08/2024;Same Day;ST-20530;Consumer;19140;OFF-AR-10003732;2.69;1;0.2;0.7051
11476;CA-2024-170777;10/08/2024;10/08/2024;Same Day;ST-20530;Consumer;19140;OFF-AR-10002053;7.25;2;0.0;2.465
11477;CA-2024-170729;11/08/2024;18/08/2024;Standard Class;AI-10855;Consumer;90036;OFF-EN-10002973;12.94;3;0.2;6.7288
11478;CA-2024-170815;11/08/2024;11/08/2024;Same Day;KH-16510;Consumer;94110;TEC-PH-10001760;518.67;3;0.0;193.9402
11479;CA-2024-170815;11/08/2024;11/08/2024;Same Day;KH-16510;Consumer;94110;OFF-BI-10003656;412.15;3;0.2;92.2005
11480;CA-2024-170815;11/08/2024;11/08/2024;Same Day;KH-16510;Consumer;94110;FUR-FU-10002191;22.08;3;0.0;7.5072
11481;CA-2024-170844;11/08/2024;14/08/2024;First Class;HM-14860;Corporate;75217;OFF-EN-10001509;2.34;1;0.0;1.2168
11482;CA-2024-170844;11/08/2024;14/08/2024;First Class;HM-14860;Corporate;75217;OFF-AR-10001683;15.03;2;0.0;5.1102
11483;CA-2024-170844;11/08/2024;14/08/2024;First Class;HM-14860;Corporate;75217;OFF-AR-10000937;116.45;3;0.0;39.593
11484;CA-2024-170859;11/08/2024;16/08/2024;Second Class;SP-20650;Corporate;44312;FUR-FU-10004665;286.57;2;0.0;81.5762
11485;CA-2024-170859;11/08/2024;16/08/2024;Second Class;SP-20650;Corporate;44312;OFF-ST-10003692;59.6;1;0.2;5.7537
11486;CA-2024-170746;12/08/2024;12/08/2024;Same Day;CM-12235;Consumer;72209;FUR-CH-10001146;84.58;2;0.3;-0.5842
11487;CA-2024-170767;12/08/2024;14/08/2024;Second Class;BO-11350;Corporate;19134;OFF-BI-10000632;57.76;2;0.2;18.1626
11488;CA-2024-170819;12/08/2024;18/08/2024;Standard Class;HP-14815;Home Office;10024;OFF-BI-10003708;11.44;2;0.2;1.308
11489;CA-2024-170829;12/08/2024;16/08/2024;Standard Class;SC-20020;Consumer;75023;OFF-EN-10003055;323.54;9;0.0;129.6329
11490;CA-2024-170760;13/08/2024;13/08/2024;Same Day;TM-21010;Consumer;13021;OFF-ST-10001291;18.05;1;0.0;4.4022
11491;CA-2024-170760;13/08/2024;13/08/2024;Same Day;TM-21010;Consumer;13021;FUR-FU-10004006;138.63;3;0.0;19.8761
11492;CA-2024-170773;13/08/2024;15/08/2024;Second Class;FM-14215;Corporate;40475;OFF-PA-10001166;25.09;5;0.0;8.5306
11493;CA-2024-170773;13/08/2024;15/08/2024;Second Class;FM-14215;Corporate;40475;OFF-ST-10000419;105.28;7;0.0;10.7734
11494;CA-2024-170774;13/08/2024;17/08/2024;Standard Class;GZ-14470;Consumer;21044;OFF-AR-10004022;34.91;1;0.0;8.0619
11495;CA-2024-170790;13/08/2024;17/08/2024;Standard Class;PO-18850;Consumer;19143;OFF-BI-10001525;5.61;5;0.2;-1.0098
11496;CA-2024-170797;13/08/2024;15/08/2024;Second Class;DG-13300;Corporate;19134;OFF-ST-10002957;10.21;2;0.0;0.2388
11497;CA-2024-170797;13/08/2024;15/08/2024;Second Class;DG-13300;Corporate;19134;OFF-PA-10001736;96.21;3;0.2;32.7114
11498;CA-2024-170797;13/08/2024;15/08/2024;Second Class;DG-13300;Corporate;19134;OFF-PA-10001815;138.04;3;0.2;46.9336
11499;CA-2024-170797;13/08/2024;15/08/2024;Second Class;DG-13300;Corporate;19134;OFF-PA-10003797;6.13;1;0.2;2.0842
11500;CA-2024-170775;14/08/2024;17/08/2024;First Class;AB-10255;Home Office;88220;OFF-PA-10001815;279.76;5;0.0;95.1184
11501;CA-2024-170795;14/08/2024;19/08/2024;Standard Class;DK-12835;Corporate;93905;OFF-SU-10003002;4.86;2;0.0;0.1041
11502;CA-2024-170826;14/08/2024;17/08/2024;First Class;LW-17215;Consumer;14609;FUR-CH-10004063;699.74;3;0.1;118.7073
11503;CA-2024-170826;14/08/2024;17/08/2024;First Class;LW-17215;Consumer;14609;OFF-LA-10003510;136.02;4;0.2;46.2468
11504;CA-2024-170826;14/08/2024;17/08/2024;First Class;LW-17215;Consumer;14609;FUR-FU-10003724;75.42;9;0.0;16.4783
11505;CA-2024-170769;15/08/2024;17/08/2024;Second Class;FM-14290;Home Office;94122;OFF-BI-10004965;55.75;5;0.7;6.041
11506;CA-2024-170769;15/08/2024;17/08/2024;Second Class;FM-14290;Home Office;94122;TEC-MA-10002073;2608.98;3;0.0;-285.1073
11507;CA-2024-170769;15/08/2024;17/08/2024;Second Class;FM-14290;Home Office;94122;OFF-AR-10002053;6.12;2;0.0;1.5077
11508;CA-2024-170804;15/08/2024;20/08/2024;Second Class;BV-11245;Corporate;50315;OFF-SU-10002301;3.19;1;0.2;-0.7703
11509;CA-2024-170804;15/08/2024;20/08/2024;Second Class;BV-11245;Corporate;50315;OFF-AR-10001662;12.89;5;0.2;3.4839
11510;CA-2024-170850;15/08/2024;21/08/2024;Standard Class;EA-14035;Corporate;43229;OFF-PA-10000019;27.02;4;0.0;9.1868
11511;CA-2024-170730;16/08/2024;23/08/2024;Standard Class;NG-18355;Corporate;10011;OFF-PA-10002615;18.0;3;0.0;6.12
11512;CA-2024-170753;16/08/2024;19/08/2024;First Class;JM-15535;Consumer;10035;OFF-FA-10000585;8.37;3;0.0;2.8458
11513;CA-2024-170753;16/08/2024;19/08/2024;First Class;JM-15535;Consumer;10035;OFF-SU-10004231;19.09;2;0.2;4.0566
11514;CA-2024-170755;16/08/2024;20/08/2024;Standard Class;PT-19090;Consumer;32216;OFF-EN-10000781;39.23;5;0.0;15.7087
11515;CA-2024-170783;16/08/2024;21/08/2024;Standard Class;MH-15205;Corporate;98105;OFF-BI-10003650;1837.83;6;0.8;-330.8094
11516;CA-2024-170783;16/08/2024;21/08/2024;Standard Class;MH-15205;Corporate;98105;OFF-PA-10002689;19.35;3;0.2;6.579
11517;CA-2024-170783;16/08/2024;21/08/2024;Standard Class;MH-15205;Corporate;98105;FUR-CH-10000553;55.81;2;0.2;9.5382
11518;CA-2024-170813;16/08/2024;20/08/2024;Second Class;MG-17695;Consumer;19134;OFF-BI-10002813;6.4;9;0.7;-1.152
11519;CA-2024-170822;16/08/2024;19/08/2024;First Class;CA-11965;Corporate;77642;OFF-FA-10003495;18.64;3;0.0;6.3376
11520;CA-2024-170833;16/08/2024;21/08/2024;Second Class;LH-16750;Consumer;19140;OFF-PA-10000659;60.72;4;0.0;20.6448
11521;CA-2024-170854;16/08/2024;18/08/2024;Second Class;EJ-14155;Consumer;2038;OFF-PA-10001667;28.61;4;0.0;9.7274
11522;CA-2024-170796;17/08/2024;21/08/2024;Standard Class;CG-53335;Corporate;93309;OFF-AP-10002082;83.93;5;0.8;-4.8729
11523;CA-2024-170796;17/08/2024;21/08/2024;Standard Class;CG-53335;Corporate;93309;FUR-TA-10001039;133.37;2;0.4;-10.5562
11524;CA-2024-170781;18/08/2024;24/08/2024;Standard Class;DW-13540;Consumer;98105;OFF-PA-10000587;92.14;14;0.0;31.3276
11525;CA-2024-170781;18/08/2024;24/08/2024;Standard Class;DW-13540;Consumer;98105;FUR-CH-10001545;499.83;5;0.2;-9.7893
11526;CA-2024-170785;18/08/2024;23/08/2024;Standard Class;TS-21430;Corporate;19601;OFF-BI-10001982;8.96;5;0.7;-1.6128
11527;CA-2024-170785;18/08/2024;23/08/2024;Standard Class;TS-21430;Corporate;19601;OFF-BI-10002724;17.05;4;0.2;2.2083
11528;CA-2024-170785;18/08/2024;23/08/2024;Standard Class;TS-21430;Corporate;19601;OFF-BI-10000301;14.2;7;0.7;-2.3718
11529;CA-2024-170800;18/08/2024;22/08/2024;Standard Class;CC-12610;Corporate;22153;TEC-PH-10000576;109.74;1;0.2;7.9578
11530;CA-2024-170800;18/08/2024;22/08/2024;Standard Class;CC-12610;Corporate;22153;OFF-BI-10003166;6.96;2;0.8;-1.2528
11531;CA-2024-170832;18/08/2024;20/08/2024;Second Class;MM-18055;Consumer;10024;FUR-CH-10003981;527.49;3;0.3;-28.4268
11532;CA-2024-170832;18/08/2024;20/08/2024;Second Class;MM-18055;Consumer;10024;FUR-FU-10000076;112.37;6;0.6;28.79
11533;CA-2024-170832;18/08/2024;20/08/2024;Second Class;MM-18055;Consumer;10024;OFF-AR-10001615;111.01;6;0.0;32.5361
11534;CA-2024-170832;18/08/2024;20/08/2024;Second Class;MM-18055;Consumer;10024;TEC-AC-10003289;35.25;2;0.0;8.1008
11535;CA-2024-170759;19/08/2024;24/08/2024;Standard Class;CK-12325;Home Office;45373;FUR-FU-10000076;19.8;1;0.0;6.732
11536;CA-2024-170770;19/08/2024;23/08/2024;Standard Class;SH-20395;Consumer;28540;OFF-BI-10005138;86.29;5;0.7;-5.269
11537;CA-2024-170770;19/08/2024;23/08/2024;Standard Class;SH-20395;Consumer;28540;OFF-FA-10002280;25.11;5;0.0;8.5374
11538;CA-2024-170809;19/08/2024;24/08/2024;Standard Class;DL-12865;Consumer;90805;OFF-BI-10002215;22.6;4;0.7;5.2892
11539;CA-2024-170809;19/08/2024;24/08/2024;Standard Class;DL-12865;Consumer;90805;OFF-BI-10004738;24.71;2;0.8;-2.3286
11540;CA-2024-170825;19/08/2024;23/08/2024;Standard Class;BS-11755;Consumer;48227;TEC-AC-10004510;18.86;1;0.2;1.3118
11541;CA-2024-170831;19/08/2024;23/08/2024;Standard Class;EA-55575;Consumer;37918;OFF-SU-10002522;11.89;3;0.2;3.2694
11542;CA-2024-170779;20/08/2024;24/08/2024;Standard Class;VT-21700;Home Office;19143;OFF-PA-10003039;265.51;9;0.0;89.973
11543;CA-2024-170798;20/08/2024;24/08/2024;Standard Class;AB-10255;Home Office;88220;OFF-PA-10002659;26.43;7;0.0;8.9862
11544;CA-2024-170798;20/08/2024;24/08/2024;Standard Class;AB-10255;Home Office;88220;OFF-ST-10004804;93.38;2;0.2;-16.8084
11545;CA-2024-170814;20/08/2024;25/08/2024;Standard Class;BC-11125;Home Office;85345;TEC-AC-10003610;55.84;1;0.2;21.3569
11546;CA-2024-170846;20/08/2024;26/08/2024;Standard Class;CK-12760;Corporate;10011;OFF-PA-10000474;93.37;3;0.0;31.7458
11547;CA-2024-170853;20/08/2024;23/08/2024;Second Class;AB-10105;Consumer;77041;OFF-AP-10001492;70.23;8;0.0;20.0017
11548;CA-2024-170739;21/08/2024;25/08/2024;Standard Class;WB-21850;Consumer;92804;OFF-AR-10003732;5.75;2;0.0;1.7246
11549;CA-2024-170739;21/08/2024;25/08/2024;Standard Class;WB-21850;Consumer;92804;TEC-PH-10003811;477.84;5;0.0;54.9698
11550;CA-2024-170747;21/08/2024;28/08/2024;Standard Class;KC-16540;Consumer;92037;OFF-LA-10004861;11.49;1;0.2;3.9066
11551;CA-2024-170747;21/08/2024;28/08/2024;Standard Class;KC-16540;Consumer;92037;TEC-AC-10003832;236.82;2;0.0;48.2979
11552;CA-2024-170776;21/08/2024;25/08/2024;Second Class;AH-10075;Corporate;2920;OFF-BI-10004230;115.5;4;0.2;29.1091
11553;CA-2024-170787;21/08/2024;21/08/2024;Same Day;AB-10600;Corporate;85705;OFF-FA-10000585;10.18;3;0.0;3.4612
11554;CA-2024-170787;21/08/2024;21/08/2024;Same Day;AB-10600;Corporate;85705;OFF-BI-10002082;82.68;3;0.2;19.8778
11555;CA-2024-170787;21/08/2024;21/08/2024;Same Day;AB-10600;Corporate;85705;TEC-AC-10004877;13.42;2;0.2;0.3851
11556;CA-2024-170789;21/08/2024;26/08/2024;Standard Class;JB-15400;Corporate;33614;OFF-PA-10000357;79.71;2;0.0;27.1014
11557;CA-2024-170789;21/08/2024;26/08/2024;Standard Class;JB-15400;Corporate;33614;OFF-ST-10001932;1575.84;8;0.2;109.0178
11558;CA-2024-170789;21/08/2024;26/08/2024;Standard Class;JB-15400;Corporate;33614;TEC-PH-10001530;1231.25;4;0.2;25.1403
11559;CA-2024-170793;21/08/2024;26/08/2024;Standard Class;RA-19915;Consumer;60035;FUR-FU-10004952;103.88;2;0.0;10.4855
11560;CA-2024-170793;21/08/2024;26/08/2024;Standard Class;RA-19915;Consumer;60035;OFF-ST-10003816;385.02;3;0.0;73.4832
11561;CA-2024-170823;21/08/2024;25/08/2024;Standard Class;KH-16690;Corporate;22153;OFF-LA-10001982;26.09;7;0.2;8.8706
11562;CA-2024-170839;21/08/2024;24/08/2024;Second Class;VP-21760;Corporate;10035;OFF-FA-10000992;10.35;3;0.2;3.519
11563;CA-2024-170847;21/08/2024;24/08/2024;Second Class;CA-12055;Home Office;77036;FUR-FU-10001085;38.49;2;0.6;7.4269
11564;CA-2024-170752;22/08/2024;25/08/2024;First Class;PN-18775;Home Office;37042;FUR-CH-10001394;1066.98;4;0.3;56.5971
11565;CA-2024-170752;22/08/2024;25/08/2024;First Class;PN-18775;Home Office;37042;FUR-CH-10002304;103.01;5;0.3;1.2905
11566;CA-2024-170752;22/08/2024;25/08/2024;First Class;PN-18775;Home Office;37042;OFF-PA-10004092;147.6;3;0.2;50.184
11567;CA-2024-170752;22/08/2024;25/08/2024;First Class;PN-18775;Home Office;37042;FUR-CH-10002044;280.12;3;0.1;-38.371
11568;CA-2024-170764;22/08/2024;27/08/2024;Second Class;PW-19240;Consumer;19805;FUR-TA-10003569;1589.03;4;0.5;-105.6658
11569;CA-2024-170764;22/08/2024;27/08/2024;Second Class;PW-19240;Consumer;19805;OFF-BI-10003638;45.28;3;0.7;-6.0628
11570;CA-2024-170841;22/08/2024;29/08/2024;Standard Class;LF-17185;Consumer;78207;TEC-AC-10004114;68.91;2;0.2;23.7279
11571;CA-2024-170841;22/08/2024;29/08/2024;Standard Class;LF-17185;Consumer;78207;OFF-AR-10000255;21.98;4;0.2;5.6544
11572;CA-2024-170849;22/08/2024;26/08/2024;Standard Class;JF-15415;Consumer;98105;FUR-BO-10002268;240.33;4;0.15;-84.6936
11573;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;TEC-PH-10004977;315.77;2;0.2;56.1179
11574;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-BI-10004187;5.53;3;0.7;0.9163
11575;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-FA-10000621;15.04;4;0.0;5.1136
11576;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-AP-10002350;36.72;2;0.8;-1.7739
11577;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-BI-10001132;6.12;4;0.0;0.4686
11578;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-PA-10000176;85.09;5;0.0;28.9306
11579;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;TEC-PH-10003356;10.81;2;0.2;1.6592
11580;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;FUR-FU-10001057;32.48;2;0.0;7.6773
11581;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-BI-10003876;106.39;3;0.7;11.2813
11582;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-AR-10004999;31.35;5;0.2;6.5788
11583;CA-2024-170732;23/08/2024;28/08/2024;Standard Class;VW-21775;Corporate;44256;OFF-AR-10001662;5.14;2;0.2;1.1429
11584;CA-2024-170794;23/08/2024;26/08/2024;Second Class;SP-20860;Corporate;19134;OFF-BI-10002824;74.53;5;0.2;7.051
11585;CA-2024-170808;23/08/2024;27/08/2024;Standard Class;JD-16150;Corporate;53209;OFF-ST-10002444;19.65;2;0.0;5.3118
11586;CA-2024-170808;23/08/2024;27/08/2024;Standard Class;JD-16150;Corporate;53209;TEC-AC-10001606;354.95;5;0.0;111.5635
11587;CA-2024-170816;23/08/2024;27/08/2024;Standard Class;CB-12415;Consumer;60653;TEC-AC-10003095;545.84;4;0.2;200.6016
11588;CA-2024-170816;23/08/2024;27/08/2024;Standard Class;CB-12415;Consumer;60653;FUR-TA-10003569;2455.96;7;0.5;-107.9287
11589;CA-2024-170762;24/08/2024;28/08/2024;Standard Class;KM-16720;Consumer;10035;OFF-SU-10001225;9.52;3;0.0;0.1495
11590;CA-2024-170762;24/08/2024;28/08/2024;Standard Class;KM-16720;Consumer;10035;OFF-BI-10002082;27.58;1;0.2;5.8848
11591;CA-2024-170782;24/08/2024;24/08/2024;Same Day;FM-14290;Home Office;94122;OFF-AR-10003156;48.41;4;0.2;11.3555
11592;CA-2024-170782;24/08/2024;24/08/2024;Same Day;FM-14290;Home Office;94122;OFF-SU-10002881;1919.81;3;0.0;77.6541
11593;CA-2024-170782;24/08/2024;24/08/2024;Same Day;FM-14290;Home Office;94122;TEC-PH-10004924;20.83;3;0.2;5.0228
11594;CA-2024-170792;24/08/2024;28/08/2024;Second Class;JR-15670;Consumer;80906;OFF-BI-10004728;17.19;4;0.2;5.2631
11595;CA-2024-170792;24/08/2024;28/08/2024;Second Class;JR-15670;Consumer;80906;OFF-FA-10000053;8.02;5;0.2;-1.1876
11596;CA-2024-170792;24/08/2024;28/08/2024;Second Class;JR-15670;Consumer;80906;OFF-FA-10004395;4.97;1;0.0;0.3166
11597;CA-2024-170811;24/08/2024;28/08/2024;Standard Class;AG-10300;Corporate;90049;OFF-LA-10001317;6.5;2;0.0;2.21
11598;CA-2024-170811;24/08/2024;28/08/2024;Standard Class;AG-10300;Corporate;90049;OFF-AR-10003582;81.4;3;0.2;21.4823
11599;CA-2024-170856;24/08/2024;28/08/2024;Standard Class;SU-20665;Home Office;60610;FUR-FU-10000820;37.27;3;0.6;-4.0738
11600;CA-2024-170820;25/08/2024;31/08/2024;Standard Class;AB-10060;Home Office;10009;OFF-BI-10002764;12.3;5;0.7;0.5641
11601;CA-2024-170742;26/08/2024;27/08/2024;First Class;RP-19855;Corporate;90032;OFF-AP-10003860;99.53;4;0.0;20.5012
11602;CA-2024-170754;26/08/2024;01/09/2024;Standard Class;JM-15580;Consumer;28110;OFF-ST-10002615;524.57;3;0.2;135.804
11603;CA-2024-170761;26/08/2024;31/08/2024;Second Class;NK-18490;Home Office;94110;TEC-AC-10000736;306.99;4;0.2;82.5692
11604;CA-2024-170772;26/08/2024;02/09/2024;Standard Class;MV-17485;Consumer;77041;OFF-PA-10000994;420.96;4;0.0;143.1264
11605;CA-2024-170772;26/08/2024;02/09/2024;Standard Class;MV-17485;Consumer;77041;FUR-FU-10002191;29.66;5;0.0;10.0844
11606;CA-2024-170772;26/08/2024;02/09/2024;Standard Class;MV-17485;Consumer;77041;TEC-PH-10002447;372.67;2;0.2;91.4084
11607;CA-2024-170772;26/08/2024;02/09/2024;Standard Class;MV-17485;Consumer;77041;OFF-ST-10000563;190.73;6;0.0;21.2058
11608;CA-2024-170772;26/08/2024;02/09/2024;Standard Class;MV-17485;Consumer;77041;OFF-LA-10001175;11.95;4;0.0;4.063
